2025-03-10 12:32:42,955 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.481171 | Sell (KucoinExchange eff.): 0.630062 | Ticker Profit: 32.06% | Liquidity Profit: 30.94% | Profit (USDT): 62.027898 | Invested (USDT): 200.454493 | Qty Purchased: 416.5976 | Liquidity Info: Buy Levels: [[0.4796, 144.9288], [0.48, 92.25], [0.4801, 10.618], [0.481, 10.599], [0.4814, 10.588], [0.4818, 10.588], [0.4819, 32.256], [0.4821, 16.134], [0.4823, 80.645], [0.4824, 64.53]]; Sell Levels: [[0.6325, 11.6], [0.6323, 95.871], [0.6322, 16.1341], [0.632, 0.3356], [0.6313, 4.875], [0.631, 0.3781], [0.6308, 0.2889], [0.6299, 152.7426], [0.6296, 0.2156], [0.6283, 907.6513]] | Extra: Weighted Buy Price: 0.480690, Weighted Sell Price: 0.630693; Breakdown Buy: [(0.4796, 144.9288), (0.48, 92.25), (0.4801, 10.618), (0.481, 10.599), (0.4814, 10.588), (0.4818, 10.588), (0.4819, 32.256), (0.4821, 16.134), (0.4823, 80.645), (0.4824, 7.9907809011672555)]; Breakdown Sell: [(0.6325, 11.6), (0.6323, 95.871), (0.6322, 16.1341), (0.632, 0.3356), (0.6313, 4.875), (0.631, 0.3781), (0.6308, 0.2889), (0.6299, 152.7426), (0.6296, 0.2156), (0.6283, 34.081155652490445)]; 
2025-03-10 12:35:04,519 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.033934 | Sell (KucoinExchange eff.): 0.050841 | Ticker Profit: 51.00% | Liquidity Profit: 49.82% | Profit (USDT): 99.645889 | Invested (USDT): 200.000000 | Qty Purchased: 5893.8112 | Liquidity Info: Buy Levels: [[0.0339, 43651.45], [0.034, 44025.85], [0.0341, 52304.74], [0.0342, 51737.77], [0.0343, 66360.38], [0.0344, 27096.86], [0.0345, 22145.6], [0.0346, 21804.65], [0.0347, 22945.19], [0.0348, 21419.14]]; Sell Levels: [[0.05095, 13.3], [0.05093, 143.1], [0.05089, 4789.3], [0.0508, 1410.6], [0.05072, 27.5], [0.05071, 4789.3], [0.05063, 4789.3], [0.05061, 2058.5], [0.0506, 221.0], [0.05056, 145.2]] | Extra: Weighted Buy Price: 0.033900, Weighted Sell Price: 0.050892; Breakdown Buy: [(0.0339, 5893.811203545718)]; Breakdown Sell: [(0.05095, 13.3), (0.05093, 143.1), (0.05089, 3772.946421986265)]; 
2025-03-10 12:40:54,465 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.480926 | Sell (KucoinExchange eff.): 0.632286 | Ticker Profit: 31.78% | Liquidity Profit: 31.47% | Profit (USDT): 63.122036 | Invested (USDT): 200.561502 | Qty Purchased: 417.0324 | Liquidity Info: Buy Levels: [[0.4791, 36.0135], [0.4792, 108.9153], [0.48, 92.879], [0.4801, 10.697], [0.481, 10.677], [0.4814, 10.662], [0.4818, 63.24], [0.4819, 32.466], [0.482, 1037.34], [0.4821, 16.242]]; Sell Levels: [[0.6337, 11.6], [0.6334, 95.7045], [0.6333, 16.1341], [0.6326, 901.4817], [0.6325, 509.0796], [0.632, 0.3356], [0.6313, 151.715], [0.631, 0.3781], [0.6308, 0.2889], [0.6299, 5.9026]] | Extra: Weighted Buy Price: 0.480445, Weighted Sell Price: 0.632918; Breakdown Buy: [(0.4791, 36.0135), (0.4792, 108.9153), (0.48, 92.879), (0.4801, 10.697), (0.481, 10.677), (0.4814, 10.662), (0.4818, 63.24), (0.4819, 32.466), (0.482, 51.48255191024794)]; Breakdown Sell: [(0.6337, 11.6), (0.6334, 95.7045), (0.6333, 16.1341), (0.6326, 192.4840766611964)]; 
2025-03-10 12:43:13,034 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.033834 | Sell (KucoinExchange eff.): 0.050811 | Ticker Profit: 51.06% | Liquidity Profit: 50.18% | Profit (USDT): 100.356011 | Invested (USDT): 200.000000 | Qty Purchased: 5911.2485 | Liquidity Info: Buy Levels: [[0.0338, 47080.0], [0.0339, 47764.3], [0.034, 123394.39], [0.0341, 88399.76], [0.0342, 49370.74], [0.0343, 24350.94], [0.0344, 21428.57], [0.0345, 21475.97], [0.0346, 21428.57], [0.0347, 21428.57]]; Sell Levels: [[0.05093, 100.4], [0.05086, 4789.3], [0.05075, 67.0], [0.05074, 940.7], [0.05073, 4789.3], [0.05072, 27.5], [0.0506, 221.0], [0.05057, 4789.3], [0.05056, 145.2], [0.05055, 240.8]] | Extra: Weighted Buy Price: 0.033800, Weighted Sell Price: 0.050862; Breakdown Buy: [(0.0338, 5911.248514798813)]; Breakdown Sell: [(0.05093, 100.4), (0.05086, 3830.489460047127)]; 
2025-03-10 12:46:09,338 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'ARCA/USDT', 'bitget': 'ARCA/USDT'} | Buy (BitgetExchange eff.): 0.023777 | Sell (KucoinExchange eff.): 0.023956 | Ticker Profit: 3.03% | Liquidity Profit: 0.75% | Profit (USDT): 1.506737 | Invested (USDT): 200.366632 | Qty Purchased: 8426.8326 | Liquidity Info: Buy Levels: [[0.02371, 6166.46], [0.02376, 538.79], [0.0239, 1314.07], [0.02393, 2500.0], [0.02394, 18.52], [0.02414, 956.09], [0.02423, 1314.07], [0.02424, 2663.01], [0.0243, 3489.15], [0.02431, 35.4]]; Sell Levels: [[0.02398, 178571.4], [0.02383, 35714.2], [0.02381, 178571.4], [0.02371, 35831.8], [0.02363, 8864.8], [0.02358, 6300.0], [0.02329, 55.9], [0.02304, 6300.0], [0.02297, 805.7], [0.02295, 629.7]] | Extra: Weighted Buy Price: 0.023753, Weighted Sell Price: 0.023980; Breakdown Buy: [(0.02371, 6166.46), (0.02376, 538.79), (0.0239, 1314.07), (0.02393, 407.5125516743917)]; Breakdown Sell: [(0.02398, 8348.632201843211)]; 
2025-03-10 12:47:31,809 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'NAKA/USDT', 'bitget': 'NAKA/USDT'} | Buy (BitgetExchange eff.): 0.369959 | Sell (KucoinExchange eff.): 0.379626 | Ticker Profit: 3.26% | Liquidity Profit: 2.61% | Profit (USDT): 5.228674 | Invested (USDT): 200.102468 | Qty Purchased: 540.8776 | Liquidity Info: Buy Levels: [[0.3694, 412.92], [0.3702, 877.5], [0.3706, 183.58], [0.3707, 438.75], [0.3711, 183.58], [0.3712, 438.75], [0.3725, 555.06], [0.3731, 438.75], [0.3732, 527.54], [0.376, 438.75]]; Sell Levels: [[0.3819, 4.1], [0.3816, 0.94], [0.3811, 1.73], [0.381, 0.94], [0.3803, 29.8], [0.38, 70.83], [0.3799, 34.49], [0.3797, 0.73], [0.3793, 1.73], [0.3785, 10.19]] | Extra: Weighted Buy Price: 0.369589, Weighted Sell Price: 0.380006; Breakdown Buy: [(0.3694, 412.92), (0.3702, 127.9576388743904)]; Breakdown Sell: [(0.3819, 4.1), (0.3816, 0.94), (0.3811, 1.73), (0.381, 0.94), (0.3803, 29.8), (0.38, 70.83), (0.3799, 34.49), (0.3797, 0.73), (0.3793, 1.73), (0.3785, 10.19)]; 
2025-03-10 12:48:58,588 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.481457 | Sell (KucoinExchange eff.): 0.632236 | Ticker Profit: 32.00% | Liquidity Profit: 31.32% | Profit (USDT): 62.879693 | Invested (USDT): 200.783093 | Qty Purchased: 417.0324 | Liquidity Info: Buy Levels: [[0.4791, 47.4843], [0.4793, 13.834], [0.48, 11.449], [0.4805, 51.0], [0.4807, 17.811], [0.4809, 17.811], [0.4813, 19.907], [0.4814, 17.811], [0.4816, 192.835], [0.4817, 116.492]]; Sell Levels: [[0.6337, 11.6], [0.6333, 95.7196], [0.6332, 16.1341], [0.6326, 146.84], [0.6325, 509.0796], [0.632, 0.3356], [0.6313, 4.875], [0.631, 0.3781], [0.6308, 0.2889], [0.6299, 5.9026]] | Extra: Weighted Buy Price: 0.480976, Weighted Sell Price: 0.632869; Breakdown Buy: [(0.4791, 47.4843), (0.4793, 13.834), (0.48, 11.449), (0.4805, 51.0), (0.4807, 17.811), (0.4809, 17.811), (0.4813, 19.907), (0.4814, 17.811), (0.4816, 192.835), (0.4817, 27.09005191024798)]; Breakdown Sell: [(0.6337, 11.6), (0.6333, 95.7196), (0.6332, 16.1341), (0.6326, 146.84), (0.6325, 45.62897666119639)]; 
2025-03-10 12:51:17,122 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.034134 | Sell (KucoinExchange eff.): 0.050726 | Ticker Profit: 49.29% | Liquidity Profit: 48.61% | Profit (USDT): 97.217482 | Invested (USDT): 200.000000 | Qty Purchased: 5859.2434 | Liquidity Info: Buy Levels: [[0.0341, 61165.35], [0.0342, 35720.64], [0.0343, 26579.83], [0.0344, 58933.68], [0.0345, 168448.18], [0.0346, 44035.65], [0.0347, 24879.5], [0.0348, 22481.93], [0.0349, 32821.77], [0.035, 21618.52]]; Sell Levels: [[0.05093, 100.4], [0.05079, 67.0], [0.05078, 1024.3], [0.05077, 4789.3], [0.05072, 27.5], [0.05069, 4789.3], [0.05061, 4789.3], [0.0506, 221.0], [0.05056, 145.2], [0.05055, 240.8]] | Extra: Weighted Buy Price: 0.034100, Weighted Sell Price: 0.050777; Breakdown Buy: [(0.0341, 5859.243395900288)]; Breakdown Sell: [(0.05093, 100.4), (0.05079, 67.0), (0.05078, 1024.3), (0.05077, 2739.189460047127)]; 
2025-03-10 12:57:08,554 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.480589 | Sell (KucoinExchange eff.): 0.632271 | Ticker Profit: 32.36% | Liquidity Profit: 31.56% | Profit (USDT): 63.348816 | Invested (USDT): 200.714518 | Qty Purchased: 417.6426 | Liquidity Info: Buy Levels: [[0.4784, 47.4843], [0.4791, 12.905], [0.4793, 13.109], [0.4797, 51.0], [0.48, 10.848], [0.4807, 16.879], [0.4809, 16.879], [0.4811, 59.8], [0.4813, 18.869], [0.4814, 16.879]]; Sell Levels: [[0.6337, 11.6], [0.6334, 95.7045], [0.6333, 16.1341], [0.6326, 146.84], [0.6325, 509.0796], [0.632, 0.3356], [0.6313, 4.875], [0.631, 0.3781], [0.6308, 0.2889], [0.6299, 5.9026]] | Extra: Weighted Buy Price: 0.480109, Weighted Sell Price: 0.632904; Breakdown Buy: [(0.4784, 47.4843), (0.4791, 12.905), (0.4793, 13.109), (0.4797, 51.0), (0.48, 10.848), (0.4807, 16.879), (0.4809, 16.879), (0.4811, 59.8), (0.4813, 18.869), (0.4814, 16.879)]; Breakdown Sell: [(0.6337, 11.6), (0.6334, 95.7045), (0.6333, 16.1341), (0.6326, 146.84), (0.6325, 45.64407666119641)]; 
2025-03-10 12:59:30,627 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.034509 | Sell (KucoinExchange eff.): 0.050872 | Ticker Profit: 48.13% | Liquidity Profit: 47.42% | Profit (USDT): 95.039233 | Invested (USDT): 200.433673 | Qty Purchased: 5808.1453 | Liquidity Info: Buy Levels: [[0.0344, 1475.75], [0.0345, 59476.33], [0.0346, 80932.05], [0.0347, 74122.9], [0.0348, 97091.76], [0.0349, 32536.35], [0.035, 23425.39], [0.0351, 21475.97], [0.0352, 21428.57], [0.0353, 21455.04]]; Sell Levels: [[0.05093, 1212.4], [0.05092, 4789.3], [0.05088, 9784.6], [0.05074, 4789.3], [0.05072, 27.5], [0.0506, 221.0], [0.05058, 4789.3], [0.05056, 145.2], [0.05055, 240.8], [0.05052, 155.5]] | Extra: Weighted Buy Price: 0.034475, Weighted Sell Price: 0.050923; Breakdown Buy: [(0.0344, 1475.75), (0.0345, 4332.395343029065)]; Breakdown Sell: [(0.05093, 1212.4), (0.05092, 2718.489460047127)]; 
2025-03-10 13:05:20,940 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.482110 | Sell (KucoinExchange eff.): 0.631918 | Ticker Profit: 32.92% | Liquidity Profit: 31.07% | Profit (USDT): 62.331711 | Invested (USDT): 200.594829 | Qty Purchased: 416.0771 | Liquidity Info: Buy Levels: [[0.4802, 11.18], [0.4809, 17.403], [0.481, 34.3667], [0.4811, 17.403], [0.4815, 19.45], [0.4816, 17.403], [0.4818, 188.335], [0.4819, 113.779], [0.482, 188.335], [0.4826, 1554.251]]; Sell Levels: [[0.633, 11.6], [0.6326, 101.5909], [0.6325, 509.0796], [0.632, 0.3356], [0.6313, 4.875], [0.631, 0.3781], [0.6308, 0.2889], [0.6299, 5.9026], [0.6296, 0.2156], [0.6277, 4.5383]] | Extra: Weighted Buy Price: 0.481628, Weighted Sell Price: 0.632550; Breakdown Buy: [(0.4802, 11.18), (0.4809, 17.403), (0.481, 34.3667), (0.4811, 17.403), (0.4815, 19.45), (0.4816, 17.403), (0.4818, 188.335), (0.4819, 110.5363508125777)]; Breakdown Sell: [(0.633, 11.6), (0.6326, 101.5909), (0.6325, 203.08113823096394)]; 
2025-03-10 13:07:51,846 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.034735 | Sell (KucoinExchange eff.): 0.050843 | Ticker Profit: 46.85% | Liquidity Profit: 46.37% | Profit (USDT): 92.749991 | Invested (USDT): 200.000000 | Qty Purchased: 5757.9308 | Liquidity Info: Buy Levels: [[0.0347, 39610.0], [0.0348, 47863.26], [0.0349, 63614.98], [0.035, 166324.29], [0.0351, 40911.22], [0.0352, 22668.06], [0.0353, 21455.04], [0.0354, 24381.69], [0.0355, 21872.83], [0.0356, 2009.53]]; Sell Levels: [[0.05093, 19.5], [0.0509, 1419.4], [0.05089, 4789.3], [0.05088, 9784.6], [0.05082, 66.2], [0.05081, 4789.3], [0.0508, 110.1], [0.05073, 4789.3], [0.05072, 27.5], [0.0506, 5010.3]] | Extra: Weighted Buy Price: 0.034700, Weighted Sell Price: 0.050894; Breakdown Buy: [(0.0347, 5757.930829976939)]; Breakdown Sell: [(0.05093, 19.5), (0.0509, 1419.4), (0.05089, 2491.989460047127)]; 
2025-03-10 13:13:49,498 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.480674 | Sell (KucoinExchange eff.): 0.635695 | Ticker Profit: 35.63% | Liquidity Profit: 32.25% | Profit (USDT): 64.946904 | Invested (USDT): 201.381426 | Qty Purchased: 418.9562 | Liquidity Info: Buy Levels: [[0.4769, 19.876], [0.477, 15.459], [0.4773, 17.439], [0.4797, 51.0], [0.4806, 118.6079], [0.4807, 76.9752], [0.4813, 16.883], [0.4815, 16.883], [0.4819, 18.873], [0.482, 16.883]]; Sell Levels: [[0.641, 0.3356], [0.6403, 13.6437], [0.6381, 0.2889], [0.6376, 0.3781], [0.6372, 101.6217], [0.6371, 16.1341], [0.637, 0.2156], [0.6365, 0.3356], [0.6362, 0.8917], [0.6353, 152.6924]] | Extra: Weighted Buy Price: 0.480194, Weighted Sell Price: 0.636331; Breakdown Buy: [(0.4769, 19.876), (0.477, 15.459), (0.4773, 17.439), (0.4797, 51.0), (0.4806, 118.6079), (0.4807, 76.9752), (0.4813, 16.883), (0.4815, 16.883), (0.4819, 18.873), (0.482, 16.883)]; Breakdown Sell: [(0.641, 0.3356), (0.6403, 13.6437), (0.6381, 0.2889), (0.6376, 0.3781), (0.6372, 101.6217), (0.6371, 16.1341), (0.637, 0.2156), (0.6365, 0.3356), (0.6362, 0.8917), (0.6353, 152.6924)]; 
2025-03-10 13:16:11,011 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.034735 | Sell (KucoinExchange eff.): 0.050523 | Ticker Profit: 45.74% | Liquidity Profit: 45.46% | Profit (USDT): 90.910807 | Invested (USDT): 200.000000 | Qty Purchased: 5757.9308 | Liquidity Info: Buy Levels: [[0.0347, 72409.64], [0.0348, 50664.72], [0.0349, 26888.57], [0.035, 119191.9], [0.0351, 84096.42], [0.0352, 60130.57], [0.0353, 31205.84], [0.0354, 24381.69], [0.0355, 22421.92], [0.0356, 21512.95]]; Sell Levels: [[0.05072, 27.5], [0.05058, 1194.8], [0.05057, 4789.3], [0.05056, 145.2], [0.05055, 240.8], [0.05052, 155.5], [0.05046, 4789.3], [0.0504, 110.9], [0.05039, 101.0], [0.05034, 4789.3]] | Extra: Weighted Buy Price: 0.034700, Weighted Sell Price: 0.050574; Breakdown Buy: [(0.0347, 5757.930829976939)]; Breakdown Sell: [(0.05072, 27.5), (0.05058, 1194.8), (0.05057, 2724.8648304455874)]; 
2025-03-10 13:22:05,313 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.482585 | Sell (KucoinExchange eff.): 0.637858 | Ticker Profit: 35.26% | Liquidity Profit: 32.18% | Profit (USDT): 64.444763 | Invested (USDT): 200.291911 | Qty Purchased: 415.0399 | Liquidity Info: Buy Levels: [[0.4814, 51.0], [0.4815, 16.889], [0.4816, 34.3667], [0.4817, 16.889], [0.4821, 18.873], [0.4822, 16.889], [0.4823, 88.6517], [0.4824, 182.723], [0.4825, 110.396], [0.4826, 182.723]]; Sell Levels: [[0.641, 0.3356], [0.6403, 12.4437], [0.639, 16.1341], [0.6381, 0.2889], [0.6376, 0.3781], [0.637, 0.2156], [0.6365, 0.3356], [0.6362, 0.8917], [0.6353, 5.8524], [0.634, 2.0437]] | Extra: Weighted Buy Price: 0.482103, Weighted Sell Price: 0.638497; Breakdown Buy: [(0.4814, 51.0), (0.4815, 16.889), (0.4816, 34.3667), (0.4817, 16.889), (0.4821, 18.873), (0.4822, 16.889), (0.4823, 88.6517), (0.4824, 171.48148325758166)]; Breakdown Sell: [(0.641, 0.3356), (0.6403, 12.4437), (0.639, 16.1341), (0.6381, 0.2889), (0.6376, 0.3781), (0.637, 0.2156), (0.6365, 0.3356), (0.6362, 0.8917), (0.6353, 5.8524), (0.634, 2.0437)]; 
2025-03-10 13:24:21,064 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.034434 | Sell (KucoinExchange eff.): 0.050265 | Ticker Profit: 46.91% | Liquidity Profit: 45.97% | Profit (USDT): 91.943666 | Invested (USDT): 200.000000 | Qty Purchased: 5808.1453 | Liquidity Info: Buy Levels: [[0.0344, 75743.75], [0.0345, 24256.07], [0.0346, 134459.31], [0.0347, 56242.06], [0.0348, 28108.85], [0.0349, 21428.57], [0.035, 21571.14], [0.0351, 23053.61], [0.0352, 27291.06], [0.0353, 21455.04]]; Sell Levels: [[0.05039, 101.0], [0.05032, 1114.8], [0.05031, 4789.3], [0.0503, 35.0], [0.05023, 4789.3], [0.0502, 222.8], [0.05019, 147.4], [0.05015, 101.0], [0.05012, 4789.3], [0.0501, 27.3]] | Extra: Weighted Buy Price: 0.034400, Weighted Sell Price: 0.050315; Breakdown Buy: [(0.0344, 5808.145343029065)]; Breakdown Sell: [(0.05039, 101.0), (0.05032, 1114.8), (0.05031, 2757.214490974404)]; 
2025-03-10 13:30:05,507 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.482572 | Sell (KucoinExchange eff.): 0.638280 | Ticker Profit: 32.92% | Liquidity Profit: 32.27% | Profit (USDT): 64.624840 | Invested (USDT): 200.286680 | Qty Purchased: 415.0399 | Liquidity Info: Buy Levels: [[0.4814, 51.0], [0.4815, 17.476], [0.4816, 34.3667], [0.4817, 17.476], [0.4821, 19.534], [0.4822, 50.2636], [0.4823, 62.78], [0.4824, 189.11], [0.4825, 114.259], [0.4826, 189.11]]; Sell Levels: [[0.6405, 10.4], [0.6402, 93.8876], [0.6401, 16.1341], [0.6381, 147.1289], [0.6376, 0.3781], [0.637, 0.2156], [0.6365, 0.3356], [0.6362, 0.8917], [0.6353, 5.8524], [0.634, 2.0437]] | Extra: Weighted Buy Price: 0.482090, Weighted Sell Price: 0.638919; Breakdown Buy: [(0.4814, 51.0), (0.4815, 17.476), (0.4816, 34.3667), (0.4817, 17.476), (0.4821, 19.534), (0.4822, 50.2636), (0.4823, 62.78), (0.4824, 162.1435832575817)]; Breakdown Sell: [(0.6405, 10.4), (0.6402, 93.8876), (0.6401, 16.1341), (0.6381, 147.1289), (0.6376, 0.3781), (0.637, 0.2156), (0.6365, 0.3356), (0.6362, 0.8917), (0.6353, 5.8524), (0.634, 2.0437)]; 
2025-03-10 13:32:25,509 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.034234 | Sell (KucoinExchange eff.): 0.050268 | Ticker Profit: 47.34% | Liquidity Profit: 46.84% | Profit (USDT): 93.672715 | Invested (USDT): 200.000000 | Qty Purchased: 5842.1111 | Liquidity Info: Buy Levels: [[0.0342, 19870.0], [0.0343, 21428.57], [0.0344, 22160.5], [0.0345, 26936.44], [0.0346, 52823.41], [0.0347, 117420.17], [0.0348, 39154.86], [0.0349, 22166.72], [0.035, 43196.72], [0.0351, 48761.03]]; Sell Levels: [[0.05039, 101.0], [0.05032, 2597.2], [0.05031, 4789.3], [0.0503, 35.0], [0.05022, 4789.3], [0.0502, 111.6], [0.05019, 147.4], [0.05015, 101.0], [0.05013, 4789.3], [0.0501, 27.3]] | Extra: Weighted Buy Price: 0.034200, Weighted Sell Price: 0.050319; Breakdown Buy: [(0.0342, 5842.111105269)]; Breakdown Sell: [(0.05039, 101.0), (0.05032, 2597.2), (0.05031, 1274.8144909744037)]; 
2025-03-10 13:38:17,898 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.478138 | Sell (KucoinExchange eff.): 0.631897 | Ticker Profit: 33.56% | Liquidity Profit: 32.16% | Profit (USDT): 64.499288 | Invested (USDT): 200.571325 | Qty Purchased: 419.4839 | Liquidity Info: Buy Levels: [[0.4763, 85.3667], [0.4764, 30.896], [0.4773, 63.64], [0.4782, 119.6358], [0.4783, 50.2636], [0.4788, 59.76], [0.479, 74.19], [0.4793, 77.6658], [0.4796, 52.1299], [0.4799, 61.29]]; Sell Levels: [[0.6341, 0.3356], [0.634, 2.0437], [0.6326, 56.9852], [0.6325, 322.2784], [0.632, 0.3356], [0.6314, 7.3743], [0.6313, 4.875], [0.631, 0.3781], [0.6308, 0.2889], [0.6301, 70.3359]] | Extra: Weighted Buy Price: 0.477661, Weighted Sell Price: 0.632529; Breakdown Buy: [(0.4763, 85.3667), (0.4764, 30.896), (0.4773, 63.64), (0.4782, 119.6358), (0.4783, 50.2636), (0.4788, 59.76), (0.479, 9.921838274616512)]; Breakdown Sell: [(0.6341, 0.3356), (0.634, 2.0437), (0.6326, 56.9852), (0.6325, 256.35888779403905)]; 
2025-03-10 13:40:43,122 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.034134 | Sell (KucoinExchange eff.): 0.050042 | Ticker Profit: 47.33% | Liquidity Profit: 46.60% | Profit (USDT): 93.206078 | Invested (USDT): 200.000000 | Qty Purchased: 5859.2434 | Liquidity Info: Buy Levels: [[0.0341, 22504.21], [0.0342, 53298.8], [0.0343, 51199.42], [0.0344, 126268.87], [0.0345, 52497.48], [0.0346, 26131.64], [0.0347, 168095.94], [0.0348, 22461.71], [0.0349, 21801.38], [0.035, 21880.37]]; Sell Levels: [[0.05019, 147.4], [0.05015, 101.0], [0.0501, 1173.2], [0.05008, 4789.3], [0.05006, 27.5], [0.05, 4914.6], [0.0499, 4789.3], [0.04989, 101.0], [0.04983, 440.3], [0.04981, 197.5]] | Extra: Weighted Buy Price: 0.034100, Weighted Sell Price: 0.050092; Breakdown Buy: [(0.0341, 5859.243395900288)]; Breakdown Sell: [(0.05019, 147.4), (0.05015, 101.0), (0.0501, 1173.2), (0.05008, 2567.2463877306272)]; 
2025-03-10 13:46:39,486 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'WEMIX/USDT', 'bitget': 'WEMIX/USDT'} | Buy (BitgetExchange eff.): 0.481541 | Sell (KucoinExchange eff.): 0.632044 | Ticker Profit: 33.45% | Liquidity Profit: 31.25% | Profit (USDT): 62.843346 | Invested (USDT): 201.069942 | Qty Purchased: 417.5553 | Liquidity Info: Buy Levels: [[0.4785, 51.0], [0.4786, 34.3667], [0.4809, 50.2636], [0.4813, 1.825], [0.4814, 66.51], [0.4817, 16.54], [0.4819, 16.54], [0.482, 121.8483], [0.4821, 68.2], [0.4823, 18.487]]; Sell Levels: [[0.6342, 13.9], [0.6341, 15.3446], [0.634, 2.0437], [0.6326, 45.1075], [0.6325, 322.2784], [0.632, 0.3356], [0.6314, 7.3743], [0.6313, 4.875], [0.631, 0.3781], [0.6308, 0.2889]] | Extra: Weighted Buy Price: 0.481060, Weighted Sell Price: 0.632677; Breakdown Buy: [(0.4785, 51.0), (0.4786, 34.3667), (0.4809, 50.2636), (0.4813, 1.825), (0.4814, 66.51), (0.4817, 16.54), (0.4819, 16.54), (0.482, 121.8483), (0.4821, 58.66167648944588)]; Breakdown Sell: [(0.6342, 13.9), (0.6341, 15.3446), (0.634, 2.0437), (0.6326, 45.1075), (0.6325, 239.27780485682786)]; 
2025-03-10 13:49:04,143 - INFO - Pair: kucoin-bitget | Asset: {'kucoin': 'BROCCOLI/USDT', 'bitget': 'BROCCOLI/USDT'} | Buy (BitgetExchange eff.): 0.033934 | Sell (KucoinExchange eff.): 0.050245 | Ticker Profit: 48.90% | Liquidity Profit: 48.07% | Profit (USDT): 96.137025 | Invested (USDT): 200.000000 | Qty Purchased: 5893.8112 | Liquidity Info: Buy Levels: [[0.0339, 15628.99], [0.034, 68578.82], [0.0341, 27504.92], [0.0342, 122318.83], [0.0343, 31620.79], [0.0344, 35127.64], [0.0345, 65891.82], [0.0346, 26547.97], [0.0347, 167358.75], [0.0348, 21471.12]]; Sell Levels: [[0.05031, 1982.4], [0.0503, 1164.1], [0.05026, 477.3], [0.05025, 4789.3], [0.05019, 147.4], [0.05017, 4789.3], [0.05015, 101.0], [0.0501, 27.3], [0.05008, 4789.3], [0.05006, 27.5]] | Extra: Weighted Buy Price: 0.033900, Weighted Sell Price: 0.050296; Breakdown Buy: [(0.0339, 5893.811203545718)]; Breakdown Sell: [(0.05031, 1982.4), (0.0503, 1164.1), (0.05026, 477.3), (0.05025, 355.5321447068215)]; 
